x,y
 0.768057,0.265420
 0.797011,0.079827
 -0.469577,0.110375
 0.817469,-0.510506
 -0.690319,-0.191355
 0.060298,-0.239614
 0.623928,0.058854
 -0.766172,0.700829
 0.649733,-0.199423
 0.756223,0.077289
 0.951434,0.170154
 -0.684326,-0.700365
 0.260323,0.866500
 0.331227,-0.241327
 0.066359,-0.177007
 -0.557823,0.885553
 -0.304037,-0.631599
 -0.761639,0.329709
 -0.594371,-0.203728
 0.464627,-0.751577
 -0.816336,-0.766198
 0.427175,-0.441535
 0.463414,-0.310113
 -0.786072,0.650545
 -0.980310,0.331016
 -0.087032,-0.859795
 -0.274647,0.496685
 0.019268,0.911661
 -0.050978,0.163000
 -0.792517,0.993621
 -0.193305,0.304994
 0.620393,0.530802
 0.996365,0.086142
 0.520009,-0.137666
 0.005944,0.266854
 -0.939600,-0.503640
 -0.304369,0.221430
 0.459462,0.512085
 0.916330,0.325211
 0.514075,-0.753851
 -0.927364,0.100621
 -0.923555,0.517610
 0.077957,-0.165572
 -0.199912,0.077687
 -0.294231,-0.079506
 -0.949894,0.439879
 -0.402117,0.169161
 -0.549898,-0.677997
 0.411391,-0.335382
 -0.278678,-0.859033
 0.303298,-0.322318
 0.352426,0.759698
 -0.604197,0.622526
 -0.590501,0.529831
 -0.094401,0.428875
 -0.141512,0.592986
 0.753464,-0.661560
 -0.433603,0.783348
 0.369175,0.581683
 -0.869586,0.449791
 0.001432,-0.559741
 0.886302,0.771146
 -0.429689,0.446932
 -0.700015,0.980819
 -0.977906,-0.788417
 0.786918,0.006053
 -0.922385,-0.041855
 -0.198343,0.425649
 -0.404990,-0.319983
 -0.169268,0.721436
 0.859195,0.184185
 0.486807,-0.513803
 -0.064279,-0.918954
 -0.124536,0.879397
 -0.643130,-0.490293
 0.107568,-0.029605
 -0.449596,0.874482
 -0.890085,0.537290
 -0.635861,0.505008
 -0.605873,-0.761190
 0.787913,0.539292
 0.044299,0.755558
 -0.982301,0.906384
 0.721482,-0.987184
 -0.117436,0.046807
 -0.348049,-0.361377
 0.098654,0.160280
 0.753692,-0.584646
 -0.117012,0.183614
 -0.884559,0.870271
 -0.043327,-0.876158
 -0.414384,-0.686241
 0.904692,-0.745720
 -0.515891,0.854002
 -0.040137,0.547202
 -0.867352,-0.743072
 -0.971911,-0.759720
 0.736510,-0.306150
 -0.937270,-0.541072
 0.434021,-0.593162
 -0.139882,0.186197
 -0.737250,-0.530241
 -0.846391,-0.991876
 -0.373360,0.834793
 -0.806823,0.997436
 0.999592,0.305282
 -0.413103,0.869530
 0.134411,-0.740552
 -0.636762,-0.953963
 0.307876,-0.924197
 0.912455,-0.189541
 -0.138945,0.085885
 -0.260692,-0.376187
 0.406058,-0.388640
 0.281394,-0.289014
 0.834037,0.798680
 0.232826,-0.335109
 -0.106393,0.319820
 -0.911979,-0.774211
 0.421334,-0.928071
 0.748848,0.875091
 -0.567764,0.009043
 -0.852658,0.470720
 -0.362996,-0.559772
 -0.866597,-0.750618
 -0.192348,-0.189670
 0.725639,-0.298056
 -0.591994,-0.599453
 -0.276932,-0.221353
 0.961505,0.587864
 0.838068,0.529195
 0.085302,-0.101842
 0.205249,0.833027
 -0.163064,-0.228453
 -0.354843,-0.992660
 0.109245,-0.453356
 -0.970496,-0.483616
 -0.693605,-0.364646
 -0.139050,-0.126123
 0.147103,-0.994424
 -0.622922,0.821007
 -0.799793,0.742461
 -0.898598,0.093261
 -0.751328,0.484228
 0.977874,-0.625160
 0.333314,-0.923175
 0.879955,0.670660
 -0.462246,-0.173099
 0.026023,-0.332553
 0.105220,-0.752043
 0.045577,0.704720
 0.977187,-0.871811
 0.328797,-0.669393
 0.647924,0.108641
 0.678685,0.752044
 0.364068,-0.774938
 0.473399,0.892297
 0.404545,0.012724
 -0.022087,0.257608
 -0.291996,-0.150026
 0.782519,0.434024
 0.894016,0.168011
 -0.238762,0.277032
 -0.608910,0.429850
 -0.350744,0.298594
 -0.799695,-0.297726
 -0.025916,0.028919
 -0.958477,-0.614802
 0.536515,-0.864334
 -0.985110,0.718879
 -0.636259,-0.872074
 -0.476516,0.121364
 0.807550,0.068804
 -0.775832,-0.205591
 0.129278,0.690430
 -0.655542,0.926404
 -0.505135,-0.826678
 -0.656627,0.748443
 0.051905,-0.975181
 -0.866249,-0.185719
 0.851984,0.258648
 0.437938,-0.674532
 0.732798,-0.799554
 0.970605,0.856953
 0.198073,-0.910456
 -0.503245,-0.073997
 0.849909,0.405264
 -0.254667,0.100148
 0.087442,-0.734635
 -0.231439,-0.049877
 -0.631913,-0.483193
 0.657056,-0.456666
 0.915429,0.896204
 -0.556594,-0.812978
 0.854476,-0.833277
 -0.013787,-0.546509
 -0.675031,-0.120647
 0.731120,0.239404
 0.346763,0.126120
 -0.154511,-0.904239
 -0.891086,0.703964
 -0.678839,0.299400
 -0.124778,0.263109
 0.080369,0.603996
 -0.890194,0.134829
 0.483701,0.747926
 0.916942,-0.285205
 -0.600853,0.886843
 -0.065619,-0.922595
 -0.828649,-0.197188
 -0.276491,-0.401792
 0.666691,-0.345378
 0.965717,-0.184665
 0.657862,0.912813
 0.584732,0.994826
 -0.025096,-0.914188
 0.872952,0.102775
 -0.421624,-0.386110
 -0.424419,-0.386828
 -0.025088,0.621526
 0.323558,0.698787
 0.773521,-0.333230
 0.308009,-0.143837
 0.709075,0.504127
 -0.156250,-0.057485
 -0.367611,-0.103858
 -0.901465,0.760644
 0.745450,-0.449429
 0.039489,0.928468
 -0.443697,0.645423
 -0.237315,-0.760162
 0.961949,-0.405123
 -0.477595,0.863139
 0.949452,-0.183652
 -0.672432,0.465384
 0.557236,0.640735
 -0.709455,0.134341
 -0.896506,-0.160993
 -0.829880,-0.201215
 0.861473,-0.307939
 0.405171,-0.555147
 0.903652,-0.755610
 -0.683645,0.919124
 -0.596363,0.961218
 -0.344683,0.898154
 0.598887,0.477244
 0.259850,-0.296552
 -0.294812,0.420754
 -0.335174,0.214276
 -0.195038,-0.149261
 0.308753,0.749196
 -0.141252,-0.384932
 0.771889,0.840329
 0.498355,0.891741
 -0.290928,-0.538402
 0.865593,0.723744
 -0.826436,-0.016242
 0.243296,-0.974783
 -0.081949,-0.104828
 0.678285,0.176931
 0.642442,-0.897751
 0.472979,-0.717230
 0.064229,0.045660
 -0.148422,-0.259692
 0.356320,-0.169557
 0.164760,0.912088
 0.145044,-0.714744
 0.817452,-0.017840
 -0.192931,0.712824
 -0.520272,-0.404625
 0.543558,-0.531359
 -0.706040,0.538954
 -0.489774,0.925365
 -0.971621,0.936264
 -0.575640,0.011615
 0.385823,-0.346510
 -0.095833,0.135440
 -0.233491,0.286875
 0.337589,-0.313694
 -0.088617,0.663977
 -0.643510,0.065890
 0.426074,0.949045
 -0.489262,0.956840
 0.519454,0.920269
 -0.583057,0.309019
 0.932842,-0.523073
 -0.713948,0.746551
 -0.301606,-0.014978
 -0.267571,0.472671
 -0.249465,-0.246397
 -0.043916,-0.943739
 0.773786,-0.470700
 0.337409,-0.889842
 -0.217124,0.533201
 0.715101,0.511589
 -0.512209,0.148310
 -0.695351,0.908482
 0.053571,0.952346
 -0.998518,-0.173866
 -0.221397,0.291394
 0.181821,0.584391
 -0.871148,-0.083688
 -0.080611,-0.553514
 0.501421,-0.729685
 0.190473,0.078972
 0.994351,0.907346
 0.988671,0.910579
 0.265073,0.910987
 -0.067024,-0.794078
 -0.006433,0.273651
 0.154277,0.335358
 -0.297543,-0.601412
 0.429562,0.409157
 -0.283981,0.558845
 -0.426860,-0.303699
 -0.289150,0.611384
 -0.092985,-0.179306
 -0.477476,-0.405149
 0.094306,0.805442
 -0.955716,0.269327
 -0.052722,0.610330
 0.795926,0.825906
 0.433395,0.911916
 0.918714,-0.076495
 -0.812080,0.586544
 0.919877,0.392644
 0.599675,-0.020594
 -0.520651,-0.384867
 0.510485,-0.077504
 0.542493,-0.133586
 0.984005,-0.782368
 0.399865,0.444544
 -0.263766,-0.912152
 -0.789795,0.600357
 -0.500032,-0.208630
 -0.558574,0.814106
 -0.065668,-0.070136
 0.034667,0.280158
 -0.056676,-0.424333
 -0.167264,0.883402
 -0.592226,-0.283196
 -0.570252,0.303354
 0.143000,0.211139
 0.759732,0.738127
 0.049242,-0.251567
 0.319028,0.397986
 0.000946,0.916641
 -0.354548,-0.648988
 -0.570825,-0.043090
 0.707979,-0.601353
 -0.050786,-0.725272
 0.152995,0.550035
 -0.326383,-0.464894
 0.167132,0.327351
 0.596779,-0.848021
 0.950306,-0.948757
 -0.944700,-0.393830
 0.346490,-0.387910
 0.501472,0.552908
 0.072640,-0.110749
 -0.003486,0.744315
 -0.052570,0.366141
 0.893208,0.780236
 -0.781353,0.455316
 0.955400,0.060000
 0.684070,-0.041986
 0.149840,-0.452918
 0.959609,0.838599
 -0.572441,-0.678294
 0.214676,-0.714370
 -0.688805,-0.428612
 -0.922275,0.435691
 0.850154,0.365731
 -0.837899,0.743375
 0.195543,-0.044164
 -0.915320,0.183924
 0.027135,-0.300820
 0.677574,0.490835
 -0.683093,-0.193915
 -0.970525,0.890442
 0.762867,-0.528567
 -0.939173,-0.530189
 -0.607051,-0.985989
 0.236547,0.080627
 -0.984320,-0.090090
 0.218359,-0.887615
 -0.682490,-0.478300
 -0.698800,0.160887
 -0.101207,0.521671
 0.202961,-0.312000
 0.191575,-0.366034
 -0.214189,0.098826
 0.189692,0.237882
 0.654309,0.087338
 -0.010179,0.407386
 -0.102444,0.197878
 0.599299,0.821304
 -0.783250,-0.405810
 0.360195,0.807147
 -0.743042,-0.154361
 0.867411,0.547653
 0.186456,-0.051933
 -0.305264,0.013427
 0.357037,-0.524635
 -0.784436,-0.701613
 0.837182,0.223139
 0.228071,0.401138
 0.518577,-0.969854
 0.399334,0.201436
 -0.072352,0.137335
 0.272123,-0.298302
 -0.226232,0.857350
 -0.077934,-0.407189
 0.117575,-0.000030
 0.445636,0.194699
 -0.185127,-0.723158
 0.610288,-0.968078
 -0.960710,0.147964
 0.370305,0.163006
 0.954141,0.042318
 0.195271,-0.319794
 0.894518,0.725692
 0.738292,-0.430956
 0.774508,-0.076612
 0.259424,0.082887
 0.332866,0.970353
 -0.766319,0.393816
 -0.473966,0.824174
 0.159754,0.376713
 0.197029,-0.835448
 -0.939554,0.246136
 -0.280154,0.326825
 0.335854,0.716863
 -0.694789,0.853809
 -0.633657,-0.016628
 0.140343,0.196701
 0.348070,0.350469
 0.565230,-0.442674
 0.612810,-0.823897
 -0.068379,-0.639470
 -0.183400,0.638314
 0.431964,-0.773474
 0.198276,0.023175
 -0.704931,0.039547
 -0.930436,0.346763
 0.942913,-0.597225
 -0.741007,-0.857488
 0.031383,0.043159
 -0.282235,-0.648824
 -0.090561,-0.778564
 -0.728818,0.732115
 0.842820,0.609474
 -0.552183,-0.103344
 -0.366546,-0.410986
 -0.968252,0.233254
 0.212654,0.812346
 -0.984342,0.064094
 -0.521659,-0.026887
 -0.289048,0.493118
 -0.802057,-0.822514
 0.351069,0.181396
 0.404117,0.892083
 -0.520851,0.887581
 0.827667,-0.717894
 -0.949621,0.210160
 0.318104,-0.592162
 0.858195,-0.511602
 0.753614,-0.177863
 -0.857402,-0.653447
 0.428837,-0.066335
 -0.049790,0.124708
 0.158927,-0.489085
 -0.578283,0.127146
 -0.024013,0.236951
 -0.794319,0.595638
 -0.162976,-0.745278
 -0.078888,-0.839756
 -0.174595,0.011074
 -0.531477,-0.705678
 -0.448854,0.726372
 -0.198098,-0.421984
 -0.888824,0.976336
 0.790960,-0.018736
 -0.651500,0.826902
 0.354751,-0.867057
 -0.290580,0.446839
 0.418159,0.526506
 -0.521557,0.880073
 -0.243774,0.327480
 -0.186637,-0.043658
 -0.539126,-0.496190
 -0.281987,-0.273161
 -0.424704,-0.486625
 0.299040,0.274446
 -0.251000,0.544745
 -0.022548,0.917056
 -0.446959,-0.318277
 -0.015440,-0.079455
 0.460668,-0.565351
 -0.414739,0.183344
 -0.342923,0.321718
 0.569261,-0.907206
 -0.366752,-0.066118
 -0.178838,-0.027631
 -0.329196,0.749908
 -0.798594,0.697825
 0.817341,-0.184392
 0.511960,0.998274
 -0.329446,0.139020
 0.209852,0.705152
 0.787087,-0.837927
 -0.544599,0.726168
 -0.423548,0.935217
 0.494451,0.533364
 0.050235,0.875961
 -0.830756,0.899006
 -0.053517,0.447475
 -0.216702,-0.141342
 0.442741,-0.779384
 -0.127200,-0.970119
 -0.915996,-0.330989
 -0.148552,-0.869568
 -0.188588,-0.903276
 0.113466,-0.288119
 0.030875,-0.719462
 -0.608746,-0.277735
 0.001154,-0.052987
 -0.260775,0.193936
 0.555598,0.929534
 -0.730455,0.665285
 -0.942527,0.961348
 -0.031888,-0.855358
 0.945720,-0.966717
 0.939279,0.238688
 0.898739,-0.458197
 0.397086,-0.741748
 -0.685251,0.414156
 -0.288445,0.822454
 -0.896230,0.845303
 0.196107,0.524194
 -0.927286,-0.637562
 -0.621699,-0.979352
 0.393110,0.531172
 0.000534,-0.218242
 0.070890,0.907408
 -0.681303,-0.761389
 -0.098336,-0.070625
 0.837219,-0.905320
 -0.516691,-0.305413
 -0.125077,0.532107
 0.735583,0.553682
 -0.460977,0.836341
 -0.287761,-0.032640
 -0.513394,0.404493
 -0.899679,0.387451
 0.042907,0.275073
 -0.703791,-0.428074
 0.565660,0.939308
 0.277096,0.090705
 0.101763,-0.527513
 -0.795780,-0.042602
 0.415588,0.309252
 -0.546007,0.459131
 -0.469544,-0.360043
 -0.580293,-0.134125
 -0.150698,-0.135080
 -0.842240,0.400414
 -0.951509,0.249112
 -0.744215,-0.379372
 -0.139243,0.954338
 -0.463135,0.176121
 0.828504,-0.915984
 0.051809,-0.186179
 0.994706,-0.460295
 -0.068518,0.733983
 0.729197,0.748375
 -0.385793,-0.664363
 -0.212584,0.470933
 -0.061739,-0.373259
 -0.316396,0.871331
 0.333140,0.824794
 -0.455970,-0.004007
 0.512603,0.438506
 -0.946257,0.066522
 -0.098793,-0.545862
 -0.310487,-0.117888
 -0.244642,-0.860145
 -0.205790,0.240597
 0.007302,-0.624605
 0.206972,0.434390
 -0.074717,0.411373
 -0.623936,-0.845006
 0.819127,0.609672
 0.295505,0.119130
 -0.208373,-0.216711
 -0.521136,-0.888142
 -0.656960,0.725001
 -0.005549,0.046111
 -0.938288,-0.237575
 -0.356525,0.439094
 0.524989,0.140496
 0.331380,-0.010285
 -0.194562,0.980619
 0.018358,-0.368258
 -0.951610,-0.349568
 0.376642,-0.317809
 0.743241,-0.440712
 0.024596,0.902121
 -0.324890,-0.611972
 0.238283,0.596285
 0.341003,0.227239
 0.677025,-0.258242
 -0.190297,-0.279907
 0.205939,0.756992
 -0.090616,-0.665311
 -0.806755,-0.275494
 -0.097350,-0.805262
 0.591899,0.407378
 -0.810234,-0.285626
 0.003618,-0.614269
 0.228836,0.204443
 0.206776,-0.937732
 -0.625852,-0.743779
 0.633133,0.999990
 -0.853513,-0.199313
 0.530437,-0.741666
 -0.339905,-0.667676
 -0.239853,0.264627
 0.819842,-0.672994
 -0.802398,0.280042
 -0.626099,0.768873
 0.311827,0.463703
 -0.633996,-0.079435
 0.575977,-0.241000
 -0.357594,0.500597
 -0.069276,-0.172380
 -0.703289,0.809736
 -0.629502,0.181357
 -0.180420,-0.160316
 0.728119,-0.913260
 0.584232,0.787157
 -0.489406,-0.356419
 -0.159763,0.234433
 0.000700,0.029283
 -0.181336,0.964280
 -0.346375,-0.493918
 -0.984391,0.774330
 -0.114897,-0.857761
 0.007265,0.181193
 -0.569711,-0.026693
 0.575847,-0.316471
 0.407346,-0.876360
 0.575896,0.728680
 0.375109,0.839904
 0.937962,-0.047453
 0.497063,0.062602
 -0.499164,-0.572249
 0.938180,0.865734
 0.992435,-0.966824
 -0.040195,0.258562
 -0.541251,-0.288731
 0.315686,-0.611710
 0.715755,0.531686
 -0.445729,0.290636
 0.808460,-0.222937
 0.025409,0.161035
 0.351556,0.119694
 0.565115,0.935629
 0.123196,0.703663
 -0.111816,-0.014926
 -0.112214,0.680255
 -0.140453,-0.254928
 -0.202013,0.056779
 0.719177,0.946247
 0.363933,-0.334130
 -0.221517,0.694660
 0.064716,-0.258818
 0.254715,0.538846
 0.467702,0.829569
 0.740444,-0.487008
 -0.568623,0.747320
 0.191912,-0.076718
 -0.365794,0.095872
 0.773849,0.160428
 0.531248,0.663866
 -0.927674,-0.755022
 -0.094409,0.168296
 0.466843,-0.035110
 0.675838,0.957661
 0.728445,-0.152883
 -0.150983,-0.541232
 0.114068,0.946752
 0.404399,-0.688161
 0.863098,-0.670250
 -0.942256,-0.192014
 -0.174933,0.883594
 0.831981,0.436756
 0.002868,-0.642880
 -0.065514,0.550185
 -0.690164,0.797846
 -0.611844,-0.204902
 0.453253,-0.844357
 0.436865,-0.686313
 -0.533760,0.758924
 0.801130,-0.429845
 0.760719,-0.954128
 -0.926853,0.579692
 0.124867,-0.554324
 0.421497,0.466830
 0.040517,0.549010
 0.234883,-0.168333
 -0.617290,-0.762566
 0.720827,-0.271282
 -0.215878,0.153238
 -0.737508,0.986325
 -0.153363,0.786881
 0.125255,0.323135
 0.964169,0.276149
 0.990427,0.250974
 -0.173503,0.266109
 -0.887573,0.690779
 0.142438,-0.167620
 -0.713701,0.398801
 -0.315770,0.477455
 0.976430,0.205856
 -0.613648,-0.116374
 0.567734,-0.661104
 -0.212165,0.140068
 0.883049,0.509894
 -0.968656,-0.615578
 0.316722,-0.711909
 -0.894715,0.898030
 -0.784603,-0.691275
 -0.290652,-0.546870
 -0.539868,-0.187222
 -0.885061,-0.840732
 -0.029388,-0.616463
 -0.815692,0.121664
 0.246594,0.098612
 0.727350,-0.968898
 -0.592663,-0.410413
 -0.533060,-0.537489
 -0.786513,0.932384
 0.188018,-0.000577
 -0.294058,0.275006
 0.854920,-0.140215
 0.198843,-0.912497
 0.210679,0.960909
 0.516060,-0.697258
 -0.497309,0.611331
 -0.690143,0.735918
 -0.000436,-0.429865
 0.932799,-0.927246
 -0.933946,-0.416565
 -0.112925,-0.989941
 0.111941,0.966886
 0.658480,-0.740887
 0.367831,0.602223
 -0.676312,-0.667420
 -0.046003,0.063726
 0.185041,-0.309536
 -0.461975,-0.345950
 0.883459,0.748855
 -0.021705,0.807541
 -0.372885,0.301244
 0.961692,-0.805859
 -0.342121,-0.790300
 0.714548,0.302548
 -0.280805,-0.973880
 0.705717,0.794688
 -0.971105,0.112994
 0.518579,0.791466
 0.393196,0.659058
 -0.059044,0.644267
 -0.700917,-0.281449
 -0.236011,0.002021
 0.483160,0.619974
 0.559770,0.886942
 -0.200801,-0.429400
 0.274532,-0.030357
 -0.729683,-0.935470
 -0.129597,-0.384198
 -0.987284,-0.766199
 0.499747,-0.819570
 0.622148,-0.762025
 -0.700049,0.506993
 0.201766,-0.752405
 -0.736539,-0.030233
 0.294540,0.914042
 -0.033922,-0.599560
 -0.869519,0.904229
 -0.560120,-0.729723
 0.629518,-0.838207
 -0.702413,-0.545043
 0.856299,-0.871177
 -0.215090,-0.762331
 0.730831,0.170279
 0.814908,-0.557675
 0.542892,-0.780502
 0.740693,-0.678674
 -0.915813,-0.838808
 0.065345,-0.861503
 0.596199,0.009242
 0.962255,-0.324627
 0.246760,-0.918905
 0.634063,-0.597528
 -0.530547,-0.435096
 0.152141,-0.122836
 0.574069,0.438909
 0.071923,0.875528
 -0.749346,-0.776193
 0.341454,0.131760
 -0.066887,-0.796026
 -0.504811,0.188222
 -0.197409,-0.914538
 0.054299,0.050799
 -0.226614,0.463024
 0.346509,-0.184250
 0.969842,0.165686
 0.269963,0.265987
 -0.399600,-0.934997
 -0.877597,-0.409332
 -0.218879,0.849062
 -0.910467,0.220503
 -0.585950,-0.982295
 0.044505,-0.289827
 -0.820899,-0.027964
 -0.597197,0.067054
 0.501476,-0.123341
 -0.824124,0.488387
 0.686614,0.080063
 0.023341,0.259305
 -0.923681,0.282421
 0.490965,-0.570052
 0.189627,-0.794484
 0.839147,-0.869833
 -0.044535,0.840701
 0.928045,-0.633256
 0.872530,0.210423
 -0.700446,-0.831372
 -0.286252,0.693960
 0.124717,0.710591
 -0.670616,0.913047
 0.414699,-0.765115
 0.379263,-0.624040
 -0.276966,-0.856926
 -0.571970,0.859311
 0.060586,0.215570
 -0.448943,0.046324
 0.019387,-0.233222
 -0.708921,0.450380
 -0.409403,-0.901377
 0.074662,-0.667894
 -0.651296,-0.205472
 0.715458,0.470817
 0.571557,0.347185
 0.698019,0.245590
 0.701578,0.452463
 -0.580590,-0.121975
 -0.772952,-0.320378
 -0.923909,0.019166
 0.758838,-0.071249
 -0.429057,-0.159803
 -0.255991,-0.965729
 0.480950,-0.909760
 -0.007641,0.946799
 0.277828,-0.210487
 -0.413367,0.505838
 0.782708,-0.314094
 -0.684721,0.671582
 -0.842742,-0.864249
 -0.937787,0.178452
 0.460131,-0.442490
 0.830574,-0.057327
 -0.623561,0.485456
 0.456223,0.109307
 -0.371339,0.447305
 -0.913512,-0.180982
 0.024064,-0.018016
 0.894922,-0.788560
 0.055981,-0.197284
 0.965335,-0.964196
 0.228883,-0.352682
 -0.206453,-0.102717
 0.001526,0.604573
 -0.040421,-0.020522
 -0.399964,-0.990208
 -0.989729,0.158223
 0.007434,-0.837273
 -0.124131,0.163033
 -0.938296,-0.190089
 0.309293,0.062609
 0.866758,-0.540232
 0.368594,-0.307268
 -0.356324,-0.133598
 0.292290,0.789968
 -0.916207,-0.876122
 0.877271,-0.103391
 0.921904,-0.026940
 -0.314264,-0.455694
 0.444372,-0.306564
 -0.144538,0.150827
 -0.830907,0.661465
 0.817226,-0.293950
 0.194615,-0.428798
 0.197660,-0.256052
 0.105979,0.108070
 0.341720,-0.861444
 -0.601801,-0.624927
 -0.622349,0.034022
 0.499182,-0.447653
 -0.948379,-0.192484
 0.709764,0.035307
 -0.527554,-0.508095
 0.044455,-0.106402
 0.199236,-0.818137
 0.412529,0.508912
 -0.179458,0.988973
 -0.734445,-0.290123
 -0.439811,0.656315
 -0.622950,0.633747
 0.393746,0.763631
 -0.504806,0.083511
 0.205123,0.670999
 0.907022,0.548951
 0.185860,0.552986
 -0.921423,-0.366607
 -0.148667,0.941151
 -0.627956,0.316415
 -0.663648,0.951512
 -0.362374,0.272562
 -0.923238,-0.931518
 0.284132,0.757984
 -0.596628,-0.209001
 0.950250,0.904815
 -0.868416,-0.859427
 0.244002,-0.838643
 -0.994191,-0.640281
 -0.395225,0.041234
 0.559063,0.101586
 -0.755259,0.618779
 0.791556,0.431810
 -0.366882,0.951526
 0.590562,0.644193
 0.592102,-0.090863
 -0.804032,-0.645286
 -0.932721,-0.782093
 -0.441887,-0.111298
 -0.201834,-0.452673
 -0.085625,-0.993880
 -0.591070,-0.046189
 0.488770,-0.420871
 0.529297,-0.884559
 -0.306351,-0.474894
 -0.284417,0.860195
 0.403598,-0.351145
 0.302827,-0.277061
 0.941935,-0.017713
 -0.530358,0.776427
 0.500944,-0.108385
 -0.666052,-0.719045
 -0.270180,0.548307
 0.259913,0.967726
 -0.824087,0.404734
 0.845154,-0.303588
 -0.415022,-0.963670
 0.720597,0.329720
 0.323522,-0.422897
 -0.782306,0.210587
 0.947657,0.240707
 0.613601,0.831686
 -0.129073,-0.703340
 -0.670124,0.486039
 -0.032537,-0.576800
 0.943469,0.384782
 -0.690532,0.762482
 -0.135134,-0.766807
 0.258889,0.016914
 -0.828484,-0.256637
 0.861766,0.081556
 0.731248,0.570472
 -0.576733,-0.283950
 -0.177025,0.179537
 -0.834001,0.647161
 -0.480266,0.711412
 0.418347,-0.017610
 -0.524233,0.785134
 0.935227,0.758084
 -0.092199,-0.805031
 0.024855,-0.157537
 0.174168,0.096667
 -0.338450,-0.191170
 0.324945,-0.502416
 0.306610,-0.597352
 0.517210,0.141283
 0.450210,0.925412
 -0.464030,-0.440575
 0.788819,0.114146
 0.703464,0.626599
 0.650262,-0.860662
 -0.206348,-0.631677
 0.640539,-0.340352
 0.369740,0.304336
 0.425287,-0.207032
 -0.613594,-0.028780
 0.143969,0.765960
 0.300661,0.216359
 -0.135138,0.754657
 0.378060,0.158308
 -0.915433,0.946605
 0.266869,0.819820
 0.913666,-0.405774
 -0.592511,-0.883708
 0.820027,0.035598
 0.218286,0.311227
 -0.355898,0.960951
 0.710597,0.964916
 0.021573,-0.023432
 -0.405755,-0.463112
 0.043713,-0.540592
 -0.930501,0.385119
 -0.970992,-0.434250
 0.062898,0.363932
 0.461212,-0.817481
 -0.136499,-0.789106
 -0.484791,-0.747150
 0.225711,0.760316
 0.833124,0.762624
 0.451511,0.578017
 0.893374,0.388476
 0.084198,-0.827019
 0.160775,-0.138284
 -0.782655,0.933485
 0.472799,0.153200
 0.916440,-0.572972
 -0.673109,-0.153499
 0.895826,-0.758845
 0.171645,-0.967108
 0.778991,-0.190795
 0.356047,0.980976
 -0.127766,0.335720
 0.424599,-0.011361
 -0.927012,-0.866609
 0.624521,0.678386
 -0.619143,0.890712
 0.156379,0.662216
 0.185380,0.611050
 0.973638,0.588823
 -0.120859,0.277940
 -0.841258,-0.521598
 -0.541173,-0.037928
 0.272300,-0.670129
 0.452694,-0.885611
 -0.215705,-0.596562
 0.724804,0.614488
 -0.261307,0.116896
 -0.551768,-0.727565
 0.637090,0.948460
 0.384543,-0.036529
 -0.738111,-0.518592
 0.669291,0.657156
 0.641030,0.317854
 -0.806970,-0.370185
 -0.201856,0.536365
 -0.409451,0.001094
 -0.619545,-0.428230
 0.983691,-0.237674
 -0.063224,0.761896
 -0.631644,0.842774
 -0.434864,0.281141
 0.653467,-0.443433
 -0.164305,-0.222192
 0.601370,0.881639
 -0.282477,-0.542515
 -0.395225,-0.483909
 0.016162,0.848238
 0.296774,0.323725
 0.640068,0.286790
 0.139187,0.660003
 0.342802,0.528685
 0.849241,0.383442
 0.275257,-0.509093
 0.886204,0.557379
 0.689945,0.676939
 -0.667213,0.818669
 0.424394,0.462380
 -0.851557,-0.778942
 0.429996,0.061974
 -0.599526,0.347775
 -0.758994,0.106485
 0.188048,0.382696
 0.272209,-0.306075
 0.976578,0.699089
 -0.929874,0.480429
 -0.888607,-0.233729
 0.039686,0.383231
 0.988493,0.587638
 -0.554562,0.773804
 -0.161990,-0.293637
 0.085060,-0.250146
 -0.471223,-0.203713
 -0.042513,0.575258
 0.698384,-0.448337
 -0.259298,-0.847285
 -0.509222,0.693621
 -0.871432,0.114336
 -0.766997,-0.036366
 0.996681,0.947403
 -0.185390,0.955681
 0.442189,0.073283
 -0.506709,0.109735
 -0.923664,0.589207
 -0.337352,0.590166
 -0.960447,0.342227
 -0.350592,0.186737
 0.466387,-0.212558
 -0.377777,-0.433753
 -0.355990,0.877306
 0.363875,-0.742066
 0.359423,-0.916949
 0.414855,-0.715562
 -0.896563,-0.817682
 0.933854,-0.617303
 -0.718855,-0.682146
 0.925300,0.447848
 -0.886431,-0.187797
 -0.526034,0.554006
 -0.882897,-0.856897
 -0.707553,-0.194994
 -0.697104,-0.003547
 0.282121,-0.518379
 0.017860,0.193998
 0.042818,0.512462
 0.922603,-0.545040
 -0.916651,-0.254701
 -0.373098,-0.677115
 0.914295,0.944590
 -0.181222,-0.547630
 -0.693795,-0.524875
 0.368440,-0.249316
 0.556916,-0.820703
 0.618926,-0.984390
 0.519532,0.085202
 -0.877958,0.720177
 -0.858422,-0.289144
 -0.864141,0.595379
 -0.692448,0.325073
 0.895481,-0.576252
 0.344235,-0.469177
 -0.945620,0.088888
 -0.490970,0.181980
 -0.429324,-0.012616
 0.792665,-0.404414
 0.497022,-0.232177
 0.101065,0.058768
 -0.443427,-0.703434
 0.060830,0.509800
 -0.822412,-0.524868
 0.576399,-0.705664
 -0.596548,0.784776
 -0.148703,-0.951476
 0.395115,-0.344903
 -0.391976,-0.243652
 -0.571010,-0.939288
